Title,Publication Date,URL,Type,Language,Categories,Cover Image,Publishers,Authors
Python Machine Learning By Example - Third Edition,2020-10-30,https://learning.oreilly.com/library/view/-/9781800209718/,book,en,Data,https://learning.oreilly.com/library/cover/9781800209718/,[Packt Publishing],[Yuxi Liu]
Don't Get Stuck: Get Answers,2020-10-30,https://learning.oreilly.com/library/view/-/9781098102500/,book,en,Business,https://learning.oreilly.com/library/cover/9781098102500/,"[O'Reilly Media, Inc.]",[Adam Witwer]
Jumpstart Logic Pro X 10.5,2020-10-30,https://learning.oreilly.com/library/view/-/9781800562776/,book,en,Design,https://learning.oreilly.com/library/cover/9781800562776/,[Packt Publishing],[Jay Asher]
Final Cut Pro Efficient Editing,2020-10-30,https://learning.oreilly.com/library/view/-/9781839213243/,book,en,Design,https://learning.oreilly.com/library/cover/9781839213243/,[Packt Publishing],[Iain Anderson]
Artificial Intelligence with Python Cookbook,2020-10-30,https://learning.oreilly.com/library/view/-/9781789133967/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781789133967/,[Packt Publishing],[Ben Auffarth]
IBM Power System S822 Technical Overview and Introduction,2020-10-30,https://learning.oreilly.com/library/view/-/9780738453774/,book,en,Data,https://learning.oreilly.com/library/cover/9780738453774/,[IBM Redbooks],[Scott Vetter Alexandre Bicas Caldeira Bartłomiej Grabowski Volker Haug Marc-Eric Kahle Cesar Diniz Maciel Monica Sanchez]
"Create, Share, and Save Money Using Open-Source Projects",2020-10-30,https://learning.oreilly.com/library/view/-/9781260461770/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781260461770/,[McGraw-Hill Education TAB],[Joshua M. Pearce]
Azure SQL Revealed: A Guide to the Cloud for SQL Server Professionals,2020-10-30,https://learning.oreilly.com/library/view/-/9781484259313/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781484259313/,[Apress],[Bob Ward]
The Docker Workshop,2020-10-29,https://learning.oreilly.com/library/view/-/9781838983444/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781838983444/,[Packt Publishing],[Vincent Sesto Onur Yilmaz Sathsara Sarathchandra Aric Renzo Engy Fouda]
Strengths Oriented Leadership,2020-10-29,https://learning.oreilly.com/library/view/-/9781952538193/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538193/,[Business Expert Press],[Matt L. Beadle]
"Learn Electronics with Raspberry Pi: Physical Computing with Circuits, Sensors, Outputs, and Projects",2020-10-29,https://learning.oreilly.com/library/view/-/9781484263488/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781484263488/,[Apress],[Stewart Watkiss]
The Kollected Kode Vicious,2020-10-29,https://learning.oreilly.com/library/view/-/9780136869955/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780136869955/,[Addison-Wesley Professional],[George V. Neville-Neil]
Digital Audio Forensics Fundamentals,2020-10-29,https://learning.oreilly.com/library/view/-/9781000205718/,book,en,Security,https://learning.oreilly.com/library/cover/9781000205718/,[Focal Press],[James Zjalic]
Learning Serverless,2020-10-29,https://learning.oreilly.com/library/view/-/9781492057000/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781492057000/,"[O'Reilly Media, Inc.]",[Jason Katzer]
Docker Deep Dive,2020-10-29,https://learning.oreilly.com/library/view/-/9781800565135/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781800565135/,[Packt Publishing],[Nigel Poulton]
Journey of the Future Enterprise: How to Compete in the Age of Moonshot Leadership and Exponential Organizations,2020-10-29,https://learning.oreilly.com/library/view/-/9788412139594/,book,en,Business,https://learning.oreilly.com/library/cover/9788412139594/,[Libros de Cabecera],[Jorge Calvo]
Delphi GUI Programming with FireMonkey,2020-10-29,https://learning.oreilly.com/library/view/-/9781788624176/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781788624176/,[Packt Publishing],[Andrea Magni]
Transforming Relationship Marketing,2020-10-29,https://learning.oreilly.com/library/view/-/9781000205534/,book,en,Business,https://learning.oreilly.com/library/cover/9781000205534/,[Routledge],[Park Thaichon Vanessa Ratten]
"The Redesign of the Global Financial Architecture, 2nd Edition",2020-10-29,https://learning.oreilly.com/library/view/-/9781000200010/,book,en,Business,https://learning.oreilly.com/library/cover/9781000200010/,[Routledge],[Stuart M. Mackintosh]
Quick Response Manufacturing,2020-10-28,https://learning.oreilly.com/library/view/-/9781000285604/,book,en,Security,https://learning.oreilly.com/library/cover/9781000285604/,[Productivity Press],[Rajan Suri]
Lean Assembly,2020-10-28,https://learning.oreilly.com/library/view/-/9781000285635/,book,en,Business,https://learning.oreilly.com/library/cover/9781000285635/,[Productivity Press],[Michel Baudin]
Implementing the IBM FlashSystem 5010 and FlashSystem 5030 with IBM Spectrum Virtualize V8.3.1,2020-10-28,https://learning.oreilly.com/library/view/-/9780738459080/,book,en,Data,https://learning.oreilly.com/library/cover/9780738459080/,[IBM Redbooks],[Jack Armstrong Tiago Bastos Pawel Brodacki Markus Döllinger Jon Herd Sergey Kubin Carsten Larsen Hartmut Lonzer Jon Tate]
Proactive Risk Management,2020-10-28,https://learning.oreilly.com/library/view/-/9781000285659/,book,en,Security,https://learning.oreilly.com/library/cover/9781000285659/,[Productivity Press],[Preston G. Smith Guy M. Merritt]
NGINX Cookbook,2020-10-28,https://learning.oreilly.com/library/view/-/9781492078470/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781492078470/,"[O'Reilly Media, Inc.]",[Derek DeJonghe]
Green Intentions,2020-10-28,https://learning.oreilly.com/library/view/-/9781000285598/,book,en,Business,https://learning.oreilly.com/library/cover/9781000285598/,[Productivity Press],[Brett Wills]
"Riding the Waves of Culture, Fourth Edition: Understanding Diversity in Global Business, 4th Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781260468656/,book,en,Business,https://learning.oreilly.com/library/cover/9781260468656/,[McGraw-Hill],[Fons Trompenaars Peter Woolliams]
"C Programming For Dummies, 2nd Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781119740247/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119740247/,[For Dummies],[Dan Gookin]
The Type Project Book: Typographic projects to sharpen your creative skills & diversify your portfolio,2020-10-27,https://learning.oreilly.com/library/view/-/9780136816034/,book,en,Design,https://learning.oreilly.com/library/cover/9780136816034/,[New Riders],[Hugh D’andrade Nigel French]
The LEGO Arduino Cookbook: Expanding the Realm of MINDSTORMS EV3 Invention,2020-10-27,https://learning.oreilly.com/library/view/-/9781484263037/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781484263037/,[Apress],[Grady Koch]
Hacking Multifactor Authentication,2020-10-27,https://learning.oreilly.com/library/view/-/9781119650799/,book,en,Security,https://learning.oreilly.com/library/cover/9781119650799/,[Wiley],[Roger A. Grimes]
"Discovering Computer Science, 2nd Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781000218466/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781000218466/,[Chapman and Hall/CRC],[Jessen Havill]
Practical System Programming with C: Pragmatic Example Applications in Linux and Unix-Based Operating Systems,2020-10-27,https://learning.oreilly.com/library/view/-/9781484263211/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484263211/,[Apress],[Sri Manikanta Palakollu]
Chrysotype,2020-10-27,https://learning.oreilly.com/library/view/-/9780429796180/,book,en,Design,https://learning.oreilly.com/library/cover/9780429796180/,[Focal Press],[Leanne McPhee]
"PMP Project Management Professional Practice Tests, 2nd Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781119669845/,book,en,Business,https://learning.oreilly.com/library/cover/9781119669845/,[Sybex],[Kim Heldman Vanina Mangano]
Domain-Driven Laravel: Learn to Implement Domain-Driven Design Using Laravel,2020-10-27,https://learning.oreilly.com/library/view/-/9781484260234/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781484260234/,[Apress],[Jesse Griffin]
Practical Glimpse: Learn to Edit and Create Digital Photos and Art with This Powerful Open Source Image Editor,2020-10-27,https://learning.oreilly.com/library/view/-/9781484263273/,book,en,Design,https://learning.oreilly.com/library/cover/9781484263273/,[Apress],[Phillip Whitt]
Building Secure Firmware: Armoring the Foundation of the Platform,2020-10-27,https://learning.oreilly.com/library/view/-/9781484261064/,book,en,Security,https://learning.oreilly.com/library/cover/9781484261064/,[Apress],[Jiewen Yao Vincent Zimmer]
"HBR's 10 Must Reads on Managing in a Downturn, Expanded Edition (with bonus article ""Preparing Your Business for a Post-Pandemic World"" by Carsten Lund Pedersen and Thomas Ritter)",2020-10-27,https://learning.oreilly.com/library/view/-/9781647820664/,book,en,Business,https://learning.oreilly.com/library/cover/9781647820664/,[Harvard Business Review Press],[Harvard Business Review Chris Zook James Allen Paul F. Nunes Robert I. Sutton]
"10,000 NOs",2020-10-27,https://learning.oreilly.com/library/view/-/9781119691822/,book,en,Design,https://learning.oreilly.com/library/cover/9781119691822/,[Wiley],[Matthew Del Negro]
The Phoenix Encounter Method: Lead Like Your Business Is on Fire!,2020-10-27,https://learning.oreilly.com/library/view/-/9781264257645/,book,en,Business,https://learning.oreilly.com/library/cover/9781264257645/,[McGraw-Hill],[Ian C. Woodward V. “Paddy Padmanabhan Sameer Hasija Ram Charan]
The Big R-Book,2020-10-27,https://learning.oreilly.com/library/view/-/9781119632726/,book,en,Data,https://learning.oreilly.com/library/cover/9781119632726/,[Wiley],[Philippe J. S. De Brouwer]
"The Toyota Way, Second Edition: 14 Management Principles from the World's Greatest Manufacturer, 2nd Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781260468526/,book,en,Business,https://learning.oreilly.com/library/cover/9781260468526/,[McGraw-Hill],[Jeffrey K. Liker]
"ROI in Marketing: The Design Thinking Approach to Measure, Prove, and Improve the Value of Marketing",2020-10-27,https://learning.oreilly.com/library/view/-/9781260460438/,book,en,Business,https://learning.oreilly.com/library/cover/9781260460438/,[McGraw-Hill],[Jack Phillips Frank Q Fu Patricia Pulliam Phillips Hong Yi]
Options and Derivatives Programming in C++20: Algorithms and Programming Techniques for the Financial Industry,2020-10-27,https://learning.oreilly.com/library/view/-/9781484263150/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484263150/,[Apress],[Carlos Oliveira]
Never Say Sell,2020-10-27,https://learning.oreilly.com/library/view/-/9781119683780/,book,en,Business,https://learning.oreilly.com/library/cover/9781119683780/,[Wiley],[Tom McMakin Jacob Parks]
"PMP Project Management Professional Exam Study Guide, 10th Edition",2020-10-27,https://learning.oreilly.com/library/view/-/9781119658979/,book,en,Business,https://learning.oreilly.com/library/cover/9781119658979/,[Sybex],[Kim Heldman]
Teachers to Trainers,2020-10-27,https://learning.oreilly.com/library/view/-/9781952157158/,book,en-us,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781952157158/,[Association for Talent Development],[Lisa Spinelli]
"The MIDI Manual, 4th Edition",2020-10-26,https://learning.oreilly.com/library/view/-/9781317368298/,book,en,Design,https://learning.oreilly.com/library/cover/9781317368298/,[Routledge],[David Miles Huber]
The Economic and Legal Foundations of Managing Innovative Development in Modern Economic Systems,2020-10-26,https://learning.oreilly.com/library/view/-/9783110639902/,book,en,Business,https://learning.oreilly.com/library/cover/9783110639902/,[De Gruyter Oldenbourg],[Elena G. Popkova Aleksei V. Bogoviz Artem Krivtsov]
Classical Recording,2020-10-26,https://learning.oreilly.com/library/view/-/9781000194845/,book,en,Design,https://learning.oreilly.com/library/cover/9781000194845/,[Focal Press],[Caroline Haigh John Dunkerley Mark Rogers]
Insightful Data Visualization with SAS Viya,2020-10-26,https://learning.oreilly.com/library/view/-/9781951684365/,book,en,Data,https://learning.oreilly.com/library/cover/9781951684365/,[SAS Institute],[Falko Schulz Travis Murphy]
Composite Data Structures and Modularization,2020-10-26,https://learning.oreilly.com/library/view/-/9783110692501/,book,en,Software Development,https://learning.oreilly.com/library/cover/9783110692501/,[De Gruyter],[Xingni Zhou Qiguang Miao Lei Feng]
Functional and Smart Materials,2020-10-25,https://learning.oreilly.com/library/view/-/9781000193275/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781000193275/,[CRC Press],[Chander Prakash Sunpreet Singh J. Paulo Davim]
History in Management and Organization Studies,2020-10-25,https://learning.oreilly.com/library/view/-/9781351762267/,book,en,Other,https://learning.oreilly.com/library/cover/9781351762267/,[Routledge],[Behlül Üsdiken Matthias Kipping]
"Getting Started with Artificial Intelligence, 2nd Edition",2020-10-25,https://learning.oreilly.com/library/view/-/9781492083443/,book,en,Data,https://learning.oreilly.com/library/cover/9781492083443/,"[O'Reilly Media, Inc.]",[Tom Markiewicz Josh Zheng]
Overcoming Infrastructure Obstacles When Deploying Production-Ready Kubernetes,2020-10-25,https://learning.oreilly.com/library/view/-/9781492092438/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781492092438/,"[O'Reilly Media, Inc.]",[Nathan LeClaire]
"Azure Storage, Streaming, and Batch Analytics",2020-10-25,https://learning.oreilly.com/library/view/-/9781617296307/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781617296307/,[Manning Publications],[Richard Nuckolls]
"CompTIA Cybersecurity Analyst (CySA+) CS0-002 Cert Guide, 2nd Edition",2020-10-24,https://learning.oreilly.com/library/view/-/9780136747000/,book,en,Security,https://learning.oreilly.com/library/cover/9780136747000/,[Pearson IT Certification],[Troy McMillan]
Practical Python Data Visualization: A Fast Track Approach To Learning Data Visualization With Python,2020-10-24,https://learning.oreilly.com/library/view/-/9781484264553/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484264553/,[Apress],[Ashwin Pajankar]
Learn Rails 6: Accelerated Web Development with Ruby on Rails,2020-10-24,https://learning.oreilly.com/library/view/-/9781484260265/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484260265/,[Apress],[Adam Notodikromo]
"Security Policies and Implementation Issues, 3rd Edition",2020-10-23,https://learning.oreilly.com/library/view/-/9781284199925/,book,en,Security,https://learning.oreilly.com/library/cover/9781284199925/,[Jones & Bartlett Learning],[Robert Johnson Chuck Easttom]
"Windows Subsystem for Linux 2 (WSL 2) Tips, Tricks, and Techniques",2020-10-23,https://learning.oreilly.com/library/view/-/9781800562448/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781800562448/,[Packt Publishing],[Stuart Leeks]
Mastering KVM Virtualization - Second Edition,2020-10-23,https://learning.oreilly.com/library/view/-/9781838828714/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781838828714/,[Packt Publishing],[Vedran Dakic Humble Devassy Chirammal Prasad Mukhedkar Anil Vettathu]
Data Engineering with Python,2020-10-23,https://learning.oreilly.com/library/view/-/9781839214189/,book,en,Data,https://learning.oreilly.com/library/cover/9781839214189/,[Packt Publishing],[Paul Crickard]
Hands-On Vision and Behavior for Self-Driving Cars,2020-10-23,https://learning.oreilly.com/library/view/-/9781800203587/,book,en,Data,https://learning.oreilly.com/library/cover/9781800203587/,[Packt Publishing],[Luca Venturi Krishtof Korda]
CCNP Enterprise Wireless Design ENWLSD 300-425 and Implementation ENWLSI 300-430 Official Cert Guide: Designing & Implementing Cisco Enterprise Wireless Networks,2020-10-23,https://learning.oreilly.com/library/view/-/9780136600992/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780136600992/,[Cisco Press],[Jerome Henry Robert Barton David Hucaby]
Advances in Smart Grid Power System,2020-10-23,https://learning.oreilly.com/library/view/-/9780128243381/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9780128243381/,[Academic Press],[Anuradha Tomar Ritu Kandari]
Discrete Networked Dynamic Systems,2020-10-22,https://learning.oreilly.com/library/view/-/9780128236994/,book,en,Data,https://learning.oreilly.com/library/cover/9780128236994/,[Academic Press],[Magdi S. Mahmoud Yuanqing Xia]
Hands-On SQL Server 2019 Analysis Services,2020-10-22,https://learning.oreilly.com/library/view/-/9781800204768/,book,en,Data,https://learning.oreilly.com/library/cover/9781800204768/,[Packt Publishing],[Steve Hughes]
The Hidden Power of Photoshop: Mastering Blend Modes and Adjustment Layers for Photography,2020-10-22,https://learning.oreilly.com/library/view/-/9780136617075/,book,en,Design,https://learning.oreilly.com/library/cover/9780136617075/,[Adobe Press],[Scott Valentine]
Microsoft SharePoint Server 2019 and SharePoint Hybrid Administration,2020-10-22,https://learning.oreilly.com/library/view/-/9781800563735/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781800563735/,[Packt Publishing],[Aaron Guilmette]
Spring Security in Action,2020-10-22,https://learning.oreilly.com/library/view/-/9781617297731/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781617297731/,[Manning Publications],[Laurentiu Spilca]
Essential Excel 2019: A Step-By-Step Guide,2020-10-21,https://learning.oreilly.com/library/view/-/9781484262092/,book,en,Data,https://learning.oreilly.com/library/cover/9781484262092/,[Apress],[David Slager Annette Slager]
"A Practical Guide to Digital Forensics Investigations, 2nd Edition",2020-10-21,https://learning.oreilly.com/library/view/-/9780134878942/,book,en,Security,https://learning.oreilly.com/library/cover/9780134878942/,[Pearson IT Certification],[Darren R. Hayes]
Android Studio 4.0 Development Essentials - Kotlin Edition,2020-10-21,https://learning.oreilly.com/library/view/-/9781800560437/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781800560437/,[Packt Publishing],[Neil Smyth]
AI Orchestration Methodologies,2020-10-21,https://learning.oreilly.com/library/view/-/9781492091806/,book,en,Data,https://learning.oreilly.com/library/cover/9781492091806/,"[O'Reilly Media, Inc.]",[Pam Baker]
IBM Db2 Analytics Accelerator V7 High Availability and Disaster Recovery,2020-10-21,https://learning.oreilly.com/library/view/-/9780738457680/,book,en,Data,https://learning.oreilly.com/library/cover/9780738457680/,[IBM Redbooks],[Ute Baumbach Frank Neumann]
iOS 14 Programming Fundamentals with Swift,2020-10-20,https://learning.oreilly.com/library/view/-/9781492092087/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781492092087/,"[O'Reilly Media, Inc.]",[Matt Neuburg]
"Generation Impact, Updated and Expanded Edition",2020-10-20,https://learning.oreilly.com/library/view/-/9781119746409/,book,en,Business,https://learning.oreilly.com/library/cover/9781119746409/,[Wiley],[Sharna Goldseker Michael Moody]
"Real Estate License Exams For Dummies with Online Practice Tests, 4th Edition",2020-10-20,https://learning.oreilly.com/library/view/-/9781119724858/,book,en,Other,https://learning.oreilly.com/library/cover/9781119724858/,[For Dummies],[John A. Yoegel]
Engaging Virtual Meetings,2020-10-20,https://learning.oreilly.com/library/view/-/9781119750888/,book,en,Business,https://learning.oreilly.com/library/cover/9781119750888/,[Wiley],[John Chen]
5 Years of Must Reads from HBR: 2021 Edition (5 Books),2020-10-20,https://learning.oreilly.com/library/view/-/9781647820213/,book,en,Business,https://learning.oreilly.com/library/cover/9781647820213/,[Harvard Business Review Press],[Harvard Business Review Michael E. Porter Joan C. Williams Adam Grant Marcus Buckingham]
HBR's Year in Business and Technology: 2021 (2 Books),2020-10-20,https://learning.oreilly.com/library/view/-/9781647820237/,book,en,Business,https://learning.oreilly.com/library/cover/9781647820237/,[Harvard Business Review Press],[Harvard Business Review]
Coding in the Classroom,2020-10-20,https://learning.oreilly.com/library/view/-/9781098125714/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781098125714/,[No Starch Press],[Ryan Somma]
Blockchain Success Stories,2020-10-20,https://learning.oreilly.com/library/view/-/9781098114817/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781098114817/,"[O'Reilly Media, Inc.]",[Sir John Hargrave Evan Karnoupakis]
Practical AI on the Google Cloud Platform,2020-10-20,https://learning.oreilly.com/library/view/-/9781492075806/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781492075806/,"[O'Reilly Media, Inc.]",[Micheal Lanham]
"Eat, Sleep, Innovate",2020-10-20,https://learning.oreilly.com/library/view/-/9781633698383/,book,en,Business,https://learning.oreilly.com/library/cover/9781633698383/,[Harvard Business Review Press],[Scott D. Anthony Paul Cobban Natalie Painchaud Andy Parker]
Clever Girl Finance,2020-10-20,https://learning.oreilly.com/library/view/-/9781119696735/,book,en,Business,https://learning.oreilly.com/library/cover/9781119696735/,[Wiley],[Bola Sokunbi]
The 5 Disciplines of Inclusive Leaders,2020-10-20,https://learning.oreilly.com/library/view/-/9781523088225/,book,en,Business,https://learning.oreilly.com/library/cover/9781523088225/,[Berrett-Koehler Publishers],[Andrés Tapia Alina Polonskaia]
AI in Manufacturing and Green Technology,2020-10-20,https://learning.oreilly.com/library/view/-/9781000171891/,book,en,Business,https://learning.oreilly.com/library/cover/9781000171891/,[CRC Press],[Sambit Kumar Mishra Zdzislaw Polkowski Samarjeet Borah Ritesh Dash]
Reimagining Businesses with AI,2020-10-20,https://learning.oreilly.com/library/view/-/9781119709152/,book,en,Data,https://learning.oreilly.com/library/cover/9781119709152/,[Wiley],[Sudhi Sinha Khaled Al Huraimel]
Hybrid Multicloud Business Continuity for OpenShift Workloads with IBM Spectrum Virtualize in AWS,2020-10-20,https://learning.oreilly.com/library/view/-/9780738459035/,book,en,Data,https://learning.oreilly.com/library/cover/9780738459035/,[IBM Redbooks],[IBM]
Pro iOS Testing: XCTest Framework for UI and Unit Testing,2020-10-19,https://learning.oreilly.com/library/view/-/9781484263822/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484263822/,[Apress],[Avi Tsadok]
Building Better PowerShell Code: Applying Proven Practices One Tip at a Time,2020-10-19,https://learning.oreilly.com/library/view/-/9781484263884/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484263884/,[Apress],[Adam Bertram]
Making Data Smarter with IBM Spectrum Discover: Practical AI Solutions,2020-10-19,https://learning.oreilly.com/library/view/-/9780738459134/,book,en,Data,https://learning.oreilly.com/library/cover/9780738459134/,[IBM Redbooks],[Ivaylo B. Bozhinov Isom Crawford Jr. Joseph Dain Mathias Defiebre Maxime Deloche Kiran Ghag Vasfi Gucer Xin Liu Abeer Selim Gauthier Siri Christopher Vollmar]
China's Trump Card,2020-10-19,https://learning.oreilly.com/library/view/-/9781119699125/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119699125/,[Wiley],[Raymond Yeung]
Service Procedures for Linux on IBM Power Systems Servers,2020-10-19,https://learning.oreilly.com/library/view/-/9780738459066/,book,en,Data,https://learning.oreilly.com/library/cover/9780738459066/,[IBM Redbooks],[Scott Vetter]
SwiftUI Cookbook,2020-10-19,https://learning.oreilly.com/library/view/-/9781838981860/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781838981860/,[Packt Publishing],[Giordano Scalzo Edgar Nzokwe]
"SQL Server Data Automation Through Frameworks: Building Metadata-Driven Frameworks with T-SQL, SSIS, and Azure Data Factory",2020-10-17,https://learning.oreilly.com/library/view/-/9781484262139/,book,en,Data,https://learning.oreilly.com/library/cover/9781484262139/,[Apress],[Andy Leonard Kent Bradshaw]
Beginning R 4: From Beginner to Pro,2020-10-17,https://learning.oreilly.com/library/view/-/9781484260531/,book,en,Data,https://learning.oreilly.com/library/cover/9781484260531/,[Apress],[Matt Wiley Joshua F. Wiley]
zPDT Sysplex Extensions - 2020,2020-10-16,https://learning.oreilly.com/library/view/-/9780738459141/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780738459141/,[IBM Redbooks],[Frank Kyne Bill Ogden]
AI and UX: Why Artificial Intelligence Needs User Experience,2020-10-16,https://learning.oreilly.com/library/view/-/9781484257753/,book,en,Data,https://learning.oreilly.com/library/cover/9781484257753/,[Apress],[Gavin Lew Robert M. Schumacher Jr.]
Red Hat OpenShift on IBM Z Installation Guide,2020-10-16,https://learning.oreilly.com/library/view/-/9780738459059/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780738459059/,[IBM Redbooks],[Subhajit Maitra Eric Marins]
Learn Blockchain by Building One: A Concise Path to Understanding Cryptocurrencies,2020-10-16,https://learning.oreilly.com/library/view/-/9781484251713/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484251713/,[Apress],[Daniel van Flymen]
Mastering SAS Programming for Data Warehousing,2020-10-16,https://learning.oreilly.com/library/view/-/9781789532371/,book,en,Data,https://learning.oreilly.com/library/cover/9781789532371/,[Packt Publishing],[Monika Wahi]
Hands-On Low-Code Application Development with Salesforce,2020-10-16,https://learning.oreilly.com/library/view/-/9781800209770/,book,en,Business,https://learning.oreilly.com/library/cover/9781800209770/,[Packt Publishing],[Enrico Murru]
A Time of Change in Hospitality Leadership,2020-10-16,https://learning.oreilly.com/library/view/-/9781952538551/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538551/,[Business Expert Press],[Chris Sheppardson Iwona Drozdz]
"Swift Programming: The Big Nerd Ranch Guide, 3rd Edition",2020-10-16,https://learning.oreilly.com/library/view/-/9780135266601/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780135266601/,[Big Nerd Ranch Guides],[Matthew Mathias John Gallagher]
Creating Game Environments in Blender 3D: Learn to Create Low Poly Game Environments,2020-10-16,https://learning.oreilly.com/library/view/-/9781484261743/,book,en,Design,https://learning.oreilly.com/library/cover/9781484261743/,[Apress],[Ezra Thess Mendoza Guevarra]
Computers and Information Processing for Business,2020-10-16,https://learning.oreilly.com/library/view/-/9781952538612/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781952538612/,[Business Expert Press],[Sergio S. Ribeiro]
Hands-On Gradient Boosting with XGBoost and scikit-learn,2020-10-16,https://learning.oreilly.com/library/view/-/9781839218354/,book,en,Data,https://learning.oreilly.com/library/cover/9781839218354/,[Packt Publishing],[Corey Wade]
The Future of Analytics,2020-10-16,https://learning.oreilly.com/library/view/-/9781492091769/,book,en,Data,https://learning.oreilly.com/library/cover/9781492091769/,"[O'Reilly Media, Inc.]",[Dan Darnell Rafael Coss Patrick Hall]
Security and Privacy Issues in IoT Devices and Sensor Networks,2020-10-15,https://learning.oreilly.com/library/view/-/9780128232224/,book,en,Data,https://learning.oreilly.com/library/cover/9780128232224/,[Academic Press],[Sudhir Kumar Sharma Bharat Bhushan Narayan C. Debnath]
EU GDPR – An international guide to compliance,2020-10-15,https://learning.oreilly.com/library/view/-/9781787782549/,book,en-gb,Data,https://learning.oreilly.com/library/cover/9781787782549/,[IT Governance Publishing],[Alan Calder]
The Common Lisp Condition System: Beyond Exception Handling with Control Flow Mechanisms,2020-10-15,https://learning.oreilly.com/library/view/-/9781484261347/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484261347/,[Apress],[Michał phoe Herda]
Electrotechnical Systems,2020-10-15,https://learning.oreilly.com/library/view/-/9781466514034/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781466514034/,[CRC Press],[Viktor Perelmuter]
Machine Learning Design Patterns,2020-10-15,https://learning.oreilly.com/library/view/-/9781098115777/,book,en,Data,https://learning.oreilly.com/library/cover/9781098115777/,"[O'Reilly Media, Inc.]",[Valliappa Lakshmanan Sara Robinson Michael Munn]
"Network Security, Firewalls, and VPNs, 3rd Edition",2020-10-15,https://learning.oreilly.com/library/view/-/9781284183696/,book,en,Security,https://learning.oreilly.com/library/cover/9781284183696/,[Jones & Bartlett Learning],[J. Michael Stewart Denise Kinsey]
Identity Management with Biometrics,2020-10-15,https://learning.oreilly.com/library/view/-/9781838988388/,book,en,Security,https://learning.oreilly.com/library/cover/9781838988388/,[Packt Publishing],[Lisa Bock]
Terraform Cookbook,2020-10-15,https://learning.oreilly.com/library/view/-/9781800207554/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781800207554/,[Packt Publishing],[Mikael Krief]
"EU General Data Protection Regulation (GDPR) – An implementation and compliance guide, fourth edition",2020-10-15,https://learning.oreilly.com/library/view/-/9781787782501/,book,en-gb,Data,https://learning.oreilly.com/library/cover/9781787782501/,[IT Governance Publishing],[IT Governance Privacy Team]
Transforming Towards Life-Centered Economies,2020-10-15,https://learning.oreilly.com/library/view/-/9781952538711/,book,en,Business,https://learning.oreilly.com/library/cover/9781952538711/,[Business Expert Press],[Sandra Waddock]
